time,tavg,tmin,tmax,prcp
25-07-1990,29.7,18.795858694354934,32.493404893143804,2.3
26-07-1990,28.5,18.795858694354934,34.2,0.0
27-07-1990,27.4,18.795858694354934,34.1,3.6
28-07-1990,26.3,18.795858694354934,30.3,46.7
29-07-1990,26.0,24.1,27.8,125.0
30-07-1990,27.3,18.795858694354934,28.3,25.7
31-07-1990,28.8,18.795858694354934,33.5,25.9
01-08-1990,28.9,18.795858694354934,34.3,1.5
02-08-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
03-08-1990,28.2,26.3,32.493404893143804,0.8
04-08-1990,28.8,18.795858694354934,32.6,9.9
05-08-1990,30.6,18.795858694354934,33.7,0.0
06-08-1990,28.4,18.795858694354934,34.3,0.0
07-08-1990,27.8,24.4,32.9,0.0
08-08-1990,29.0,18.795858694354934,32.9,0.0
09-08-1990,28.0,18.795858694354934,33.7,0.0
10-08-1990,28.9,26.5,32.493404893143804,0.0
11-08-1990,27.0,18.795858694354934,34.2,0.0
12-08-1990,27.7,18.795858694354934,30.5,0.0
13-08-1990,27.6,24.6,30.9,0.0
14-08-1990,27.4,18.795858694354934,29.8,0.0
15-08-1990,30.0,25.3,34.1,0.0
16-08-1990,29.7,18.795858694354934,34.1,0.0
17-08-1990,28.8,18.795858694354934,33.5,0.0
18-08-1990,29.2,18.795858694354934,33.5,0.3
19-08-1990,30.7,26.9,34.7,0.0
20-08-1990,30.0,18.795858694354934,32.493404893143804,0.0
21-08-1990,33.0,18.795858694354934,36.5,0.0
22-08-1990,30.8,18.795858694354934,36.5,0.0
23-08-1990,30.3,18.795858694354934,33.9,0.0
24-08-1990,30.3,18.795858694354934,34.5,0.0
25-08-1990,30.5,26.3,34.1,0.0
26-08-1990,29.9,18.795858694354934,34.4,0.0
27-08-1990,28.5,18.795858694354934,34.4,0.0
28-08-1990,28.3,18.795858694354934,34.9,1.3
29-08-1990,30.7,25.5,32.493404893143804,0.0
30-08-1990,30.2,18.795858694354934,32.493404893143804,0.0
31-08-1990,30.5,26.0,35.3,0.0
01-09-1990,31.8,18.795858694354934,37.5,0.0
02-09-1990,29.7,26.1,38.1,0.0
03-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
04-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
05-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
06-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
07-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
08-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
09-09-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
10-09-1990,29.6,18.795858694354934,35.0,0.3
11-09-1990,28.7,18.795858694354934,34.5,1.5
12-09-1990,27.7,18.795858694354934,34.5,222.0
13-09-1990,27.0,18.795858694354934,32.493404893143804,10.4
14-09-1990,29.3,18.795858694354934,34.3,13.5
15-09-1990,27.7,25.7,31.2,0.0
16-09-1990,28.8,18.795858694354934,32.9,14.0
17-09-1990,27.9,24.8,32.9,0.0
18-09-1990,26.9,24.7,30.7,0.0
19-09-1990,26.9,18.795858694354934,31.3,0.0
20-09-1990,28.5,18.795858694354934,32.7,0.0
21-09-1990,27.6,24.9,32.7,1.5
22-09-1990,27.3,18.795858694354934,32.7,1.0
23-09-1990,26.5,18.795858694354934,32.493404893143804,0.0
24-09-1990,27.0,18.795858694354934,32.8,0.0
25-09-1990,26.3,18.795858694354934,30.1,0.0
26-09-1990,26.9,18.795858694354934,31.5,0.0
27-09-1990,28.4,18.795858694354934,32.7,0.0
28-09-1990,28.5,18.795858694354934,32.493404893143804,0.0
29-09-1990,28.7,18.795858694354934,34.5,0.0
30-09-1990,27.9,18.795858694354934,34.5,0.0
01-10-1990,26.8,18.795858694354934,34.7,54.9
02-10-1990,28.5,18.795858694354934,32.493404893143804,7.6
03-10-1990,27.3,18.795858694354934,33.7,0.0
04-10-1990,27.3,18.795858694354934,34.1,0.0
05-10-1990,28.2,18.795858694354934,33.1,0.0
06-10-1990,28.5,18.795858694354934,33.7,0.0
07-10-1990,28.7,18.795858694354934,35.1,0.0
08-10-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
09-10-1990,26.6,18.795858694354934,32.493404893143804,0.0
10-10-1990,27.6,18.795858694354934,33.1,0.0
11-10-1990,27.2,18.795858694354934,34.1,0.0
12-10-1990,26.6,21.9,34.4,0.0
13-10-1990,24.0,21.1,32.493404893143804,0.0
14-10-1990,24.6,18.795858694354934,33.7,0.0
15-10-1990,24.3,19.7,31.9,0.0
16-10-1990,25.5,18.795858694354934,33.5,0.0
17-10-1990,25.4,18.795858694354934,33.5,0.0
18-10-1990,24.2,18.795858694354934,32.5,0.0
19-10-1990,25.8,18.9,33.4,0.0
20-10-1990,26.8,19.3,32.493404893143804,0.0
21-10-1990,24.4,18.795858694354934,33.2,0.0
22-10-1990,22.2,18.795858694354934,33.2,0.0
23-10-1990,19.2,13.5,32.493404893143804,0.0
24-10-1990,19.0,18.795858694354934,31.3,0.0
25-10-1990,22.0,18.795858694354934,32.9,0.0
26-10-1990,21.0,16.1,32.493404893143804,0.0
27-10-1990,22.7,14.3,31.5,0.0
28-10-1990,22.0,18.795858694354934,31.3,0.0
29-10-1990,22.6,18.795858694354934,32.493404893143804,0.0
30-10-1990,18.3,13.7,31.8,0.0
31-10-1990,22.7,13.9,31.8,0.0
01-11-1990,21.4,18.795858694354934,31.4,0.0
02-11-1990,22.7,18.795858694354934,31.5,0.0
03-11-1990,20.0,18.795858694354934,31.5,0.0
04-11-1990,22.6,14.3,32.2,0.0
05-11-1990,22.5,18.795858694354934,32.2,0.0
06-11-1990,22.2,18.795858694354934,32.0,0.0
07-11-1990,21.1,18.795858694354934,32.493404893143804,0.0
08-11-1990,20.7,18.795858694354934,30.3,0.0
09-11-1990,19.9,18.795858694354934,30.7,0.0
10-11-1990,19.9,18.795858694354934,30.7,0.0
11-11-1990,22.5,18.795858694354934,32.8,0.0
12-11-1990,21.3,18.795858694354934,32.8,0.0
13-11-1990,21.5,18.795858694354934,32.7,0.0
14-11-1990,21.1,18.795858694354934,32.7,0.0
15-11-1990,21.5,18.795858694354934,32.2,0.0
16-11-1990,17.5,18.795858694354934,32.2,0.0
17-11-1990,19.7,18.795858694354934,30.7,0.0
18-11-1990,17.7,18.795858694354934,32.493404893143804,0.0
19-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
20-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
21-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
